article,rank_page,word,tf,idf,tfidf,count
1,1,蔓越,0.005199306759098787,1.6427371007695408,0.008541094111453418,6
2,1,使用,0.005668934240362812,0.3838659322021406,0.0021761107267695046,5
2,1,改善,0.005668934240362812,1.0454646949061273,0.005926670606043806,5
2,1,益生菌,0.015873015873015872,0.02207590705634372,0.00035041122311656696,14
2,1,Probiotics,0.009070294784580499,4.251991740695666,0.038566818509711255,8
2,1,腸道,0.009070294784580499,3.202631838151985,0.029048814858521406,8
2,1,健康,0.0045351473922902496,0.07242979089645885,0.0003284797773082034,4
2,1,細菌,0.0045351473922902496,3.356782338960475,0.015223502671022564,4
2,1,原生保健性菌種,0.0011337868480725624,9.998710399909498,0.01133640634910374,1
2,1,乳酸菌,0.005668934240362812,1.9402490418315919,0.010999144228070249,5
2,1,酵母菌,0.0022675736961451248,4.305547676403868,0.009763146658512172,2
2,1,酸奶,0.011337868480725623,2.006206988899439,0.02274611098525441,10
2,1,羊奶,0.005668934240362812,3.8444847576234147,0.0217941312790443,5
2,1,益菌,0.003401360544217687,3.36432953510244,0.011443297738443672,3
2,1,人體,0.0045351473922902496,2.4581919271138166,0.011148262707999169,4
2,1,益生元,0.0011337868480725624,2.7323601194621117,0.0030979139676441175,1
2,1,益生質,0.0022675736961451248,6.145012788350474,0.013934269361338944,2
2,1,菌種,0.0022675736961451248,4.575056147237563,0.010374276977862954,2
2,1,菌群,0.0022675736961451248,2.251509748119957,0.00510546428145115,2
2,1,球菌,0.007936507936507936,3.838380987104132,0.03046334116749311,7
2,1,乳桿菌屬,0.0022675736961451248,8.21418162017459,0.018626262177266647,2
2,1,Lactobacillus,0.0045351473922902496,4.932940655054055,0.022371612948090952,4
2,1,芽孢桿菌,0.0022675736961451248,6.118881173392002,0.01387501399862132,2
2,1,梭菌,0.0022675736961451248,4.682301197900311,0.010617463033787553,2
2,1,桿菌,0.0011337868480725624,3.68104818993348,0.004173524024867891,1
2,1,雙歧桿菌屬,0.0022675736961451248,8.273990174484158,0.018761882481823488,2
2,1,Bifidobacterium,0.0045351473922902496,5.566099776140028,0.02524308288498879,4
2,1,波菌,0.0011337868480725624,10.802461834398823,0.012247689154647192,1
2,1,貧養菌,0.0011337868480725624,12.026666542696343,0.013635676352263428,1
2,1,鏈菌,0.0011337868480725624,10.930490308826114,0.012392846155131648,1
2,1,乳酸桿菌,0.0011337868480725624,5.090125206990731,0.00577111701472872,1
2,1,乳桿菌,0.0022675736961451248,4.834880007975136,0.01096344673010235,2
2,1,LJ菌,0.0011337868480725624,10.125539996268003,0.011480204077401364,1
2,1,鼠李糖乳桿菌,0.0011337868480725624,6.186597957322837,0.007014283398325212,1
2,1,比菲德氏菌,0.003401360544217687,5.5927060117839895,0.01902280956389112,3
2,1,嬰兒,0.0045351473922902496,2.2350484778403765,0.010136274275920076,4
2,1,雷特氏B菌,0.0011337868480725624,6.530306349888113,0.007403975453387883,1
2,1,好菌,0.0011337868480725624,3.8776827581448385,0.004396465712182357,1
2,1,2018,0.0045351473922902496,0.9747342120034957,0.004420563319743745,4
2,1,內容,0.0045351473922902496,1.106943711010449,0.0050201528844011295,4
2,1,2016,0.005668934240362812,1.3494276088354862,0.0076498163766184025,5
2,1,EFSA,0.005668934240362812,7.614000972164317,0.04316327081725803,5
3,1,益生菌推薦,0.004714510214772132,5.285293377783469,0.02491756961762767,9
3,1,功效,0.02776322682032478,1.4786393170947838,0.04105179874595262,53
3,1,品牌,0.007333682556312206,0.5137410047334168,0.003767613444875765,14
3,1,腸胃,0.0041906757464641176,2.6064077899094107,0.010922609910568511,8
3,1,過敏,0.004714510214772132,2.924121928168068,0.01378580269958754,9
3,1,市售,0.005762179151388162,4.422117455518735,0.02548103300717972,11
3,1,益生菌,0.05814562598218963,0.02207590705634372,0.0012836174349157427,111
3,1,大種,0.0020953378732320588,7.473865911962299,0.015660274304792665,4
3,1,腸道,0.00890518596123625,3.202631838151985,0.028520032084119303,17
3,1,吃益生菌,0.005238344683080147,3.5884201876205717,0.018797381810479685,10
3,1,沒效,0.0041906757464641176,6.268409707226768,0.026268872528975456,8
3,1,比較,0.003666841278156103,2.1195356352454167,0.0077720007578407115,7
3,1,益生菌功效,0.007333682556312206,6.480662569447854,0.04752712203890516,14
3,1,差異,0.006286013619696176,3.082345794010263,0.019375667641761737,12
3,1,相關,0.005238344683080147,1.0718979486468652,0.005614970920098822,10
3,1,研究,0.00890518596123625,1.1612311164786606,0.010340979036216466,17
3,1,使用,0.014667365112624411,0.3838659322021406,0.005630301781906725,28
3,1,主要,0.003143006809848088,1.0847350937596,0.0034093297865676274,6
3,1,幫助,0.018334206390780514,2.175625080917447,0.039888359262499035,35
3,1,排便,0.0026191723415400735,2.7734617669879236,0.0072641743504136295,5
3,1,改善,0.004714510214772132,1.0454646949061273,0.004928853983318568,9
3,1,腹瀉,0.00890518596123625,4.195344873964447,0.037360326274172656,17
3,1,問題,0.007333682556312206,1.2501461551651836,0.00916817505097568,14
3,1,需求,0.0041906757464641176,1.5708890322328537,0.0065830865677647095,8
3,1,適合,0.0041906757464641176,2.673711430610126,0.011204657645301734,8
3,1,配方,0.0041906757464641176,1.1256109172410331,0.004717070370837227,8
3,1,介紹,0.004714510214772132,1.7104408811771064,0.008063891006073316,9
3,1,合適,0.003143006809848088,4.049928266389944,0.012728952120659857,6
3,1,產品,0.012572027239392353,1.523700800395985,0.019156007967262256,24
3,1,類型,0.003666841278156103,3.0178073323964467,0.011065820495953445,7
3,1,便秘,0.005762179151388162,1.722591696006736,0.009925881957084388,11
3,1,多數,0.0020953378732320588,3.5021991426767136,0.007338290503251365,4
3,1,支持,0.004714510214772132,1.1823735500723418,0.005574312179492445,9
3,1,建議,0.008381351492928235,1.9965138628256947,0.016733484444846052,16
3,1,選擇,0.006286013619696176,1.6160094578171393,0.010158257461396371,12
3,1,具備,0.0026191723415400735,4.147245215289436,0.010862349961470497,5
3,1,菌種,0.024096385542168676,4.575056147237563,0.11024231680090513,46
3,1,包括,0.004714510214772132,1.2290292349095535,0.005794270882234669,9
3,1,HN019,0.004714510214772132,7.193924667878077,0.03391583133101241,9
3,1,推薦,0.014667365112624411,1.2486229258566848,0.018314008341533357,28
3,1,顯示,0.0026191723415400735,2.3069610289974496,0.006042328520160948,5
3,1,服用,0.006286013619696176,2.1195356352454167,0.013323429870584077,12
3,1,有助,0.0026191723415400735,2.1341879066649625,0.005589805936786178,5
3,1,時間,0.0026191723415400735,1.3261320501084477,0.003473368386873881,5
3,1,了解,0.003666841278156103,0.9141095969953389,0.0033518948030211485,7
3,1,知道,0.0041906757464641176,0.7608930756343938,0.0031886561577135417,8
3,1,參考,0.003143006809848088,2.5658225333284768,0.008064397695113076,6
3,1,便祕,0.0026191723415400735,4.932940655054055,0.012920221726176153,5
3,1,有效,0.00785751702462022,1.2320187733110521,0.009680608485943312,15
3,1,原因,0.0026191723415400735,1.0442232299721859,0.0027350006023367885,5
3,1,NCFM,0.005238344683080147,7.4510529691711715,0.03903118370440635,10
3,1,酵母菌,0.0005238344683080147,4.305547676403868,0.002255394277843828,1
3,1,針對,0.003143006809848088,3.205859379170504,0.01007603786014826,6
3,1,症狀,0.0020953378732320588,3.271547913529615,0.006854998247311923,4
3,1,注意,0.0041906757464641176,0.8436653538533588,0.0035355279365253383,8
3,1,脹氣,0.0020953378732320588,4.558249099542354,0.009551071973897023,4
3,1,異位性皮膚炎,0.0041906757464641176,5.302684969256484,0.022221833291802974,8
3,1,LGG,0.00890518596123625,5.404153492621961,0.04812499181486293,17
3,1,發現,0.003666841278156103,1.9837341402623851,0.007274038230401622,7
3,1,過敏性鼻炎,0.003666841278156103,5.826749776958771,0.021365766599639284,7
3,1,龍根菌,0.00785751702462022,5.846196620973278,0.045936589478574735,15
3,1,BB536,0.0020953378732320588,6.681960224178191,0.01400096432515074,4
3,1,LP,0.020953378732320588,4.186686836208767,0.08772523491270334,40
3,1,環境,0.0020953378732320588,2.583014924015991,0.005412288997414335,4
3,1,細菌,0.0010476689366160294,3.356782338960475,0.003516796583510189,2
3,1,白色念珠菌,0.0005238344683080147,6.347490917884885,0.003325034530060181,1
3,1,私密,0.0020953378732320588,2.437989230000374,0.005108411168151648,4
3,1,保養,0.003143006809848088,2.076824532356669,0.006527473648056582,6
3,1,腸道好菌,0.0005238344683080147,6.188723311462871,0.003241866585365569,1
3,1,改變細菌叢生態,0.0010476689366160294,6.044349546565756,0.006332477261986125,2
3,1,人體,0.0020953378732320588,2.4581919271138166,0.005150742644554881,4
3,1,實驗,0.0026191723415400735,3.4736258110572575,0.009098024649180874,5
3,1,劑量,0.0026191723415400735,4.668249510262694,0.01222695000068804,5
3,1,益生菌品牌推薦,0.0005238344683080147,7.605191118690748,0.003983861246040204,1
3,1,成分,0.00995285489785228,1.1095892148489381,0.011043580451613319,19
3,1,分成,0.0020953378732320588,4.379406489468223,0.009176336279661022,4
3,1,腸道益生菌,0.003143006809848088,5.384922315620635,0.01692484750849859,6
3,1,消化,0.0026191723415400735,1.1149013116283673,0.00292011867896377,5
3,1,助消化,0.006809848088004191,4.218806291835321,0.02872942996011481,13
3,1,過敏益生菌,0.0020953378732320588,6.784610611543577,0.014216051569499377,4
3,1,菌數,0.00995285489785228,5.6358259478492,0.05609255788849387,19
3,1,添加物,0.006286013619696176,4.042437613364215,0.025410817894379562,12
3,1,腸道益生菌推薦,0.0010476689366160294,8.693159440178563,0.009107553106525473,2
3,1,胃部,0.0026191723415400735,4.29588579660978,0.011251665260895181,5
3,1,正常,0.0026191723415400735,1.3629871363228232,0.003569898209331648,5
3,1,狀況,0.005238344683080147,3.121185589608506,0.01634984593823209,10
3,1,導致,0.0026191723415400735,3.0919152358689135,0.00809825886817421,5
3,1,雷特氏B菌,0.005238344683080147,6.530306349888113,0.03420799554682092,10
3,1,森下仁丹,0.005238344683080147,4.379406489468223,0.022940840699152556,10
3,1,腸道保健,0.003143006809848088,5.892572065729888,0.018520394130109655,6
3,1,配方時代,0.003143006809848088,12.159155725742423,0.03821630924801181,6
3,1,BioOne,0.0041906757464641176,6.536312193591573,0.027391564981001877,8
3,1,高劑量,0.0020953378732320588,5.338402732882146,0.011185757428773486,4
3,1,腸胃益生菌推薦,0.0026191723415400735,7.481587361799331,0.019595566688840577,5
3,1,膳食纖維,0.007333682556312206,3.6043440656197294,0.026433115200982824,14
3,1,酵素,0.005762179151388162,1.9044243260096796,0.010973634146729427,11
3,1,食物,0.0026191723415400735,0.7241917121518194,0.0018967829024405958,5
3,1,分解,0.003666841278156103,2.892119222688429,0.010604942147102675,7
3,1,三得利,0.0020953378732320588,4.411267478735861,0.009243095817152146,4
3,1,善存,0.003143006809848088,3.534602519000818,0.011109279787325777,6
3,1,鳳梨,0.0020953378732320588,3.4778601092196015,0.007287292004650815,4
3,1,義美生醫,0.0020953378732320588,5.554749045313274,0.011639076050944525,4
3,1,複合菌,0.0020953378732320588,7.285167784948946,0.015264887972653634,4
3,1,調整,0.00890518596123625,2.8459572164471147,0.02534377825018384,17
3,1,體質,0.00995285489785228,3.21887473316574,0.03203699315356159,19
3,1,BRAP,0.004714510214772132,9.263704298646177,0.04367382854259591,9
3,1,LP33,0.003666841278156103,5.654356205919667,0.020733626737264366,7
3,1,HB89,0.004714510214772132,11.18459608574429,0.052729892494341866,9
3,1,特殊,0.0020953378732320588,1.5419015013620012,0.003230804612597174,4
3,1,鼠李糖乳桿菌,0.001571503404924044,6.186597957322837,0.009722259754828974,3
3,1,洛德乳桿菌,0.0005238344683080147,8.936619940042734,0.004681309554763088,1
3,1,主菌種,0.008381351492928235,10.315964082882097,0.08646172096705791,16
3,1,比菲德氏菌,0.0026191723415400735,5.5927060117839895,0.014648260900429517,5
3,1,嗜酸乳桿菌,0.001571503404924044,5.493461392305107,0.008632993282826256,3
3,1,益生質,0.007333682556312206,6.145012788350474,0.0450655730942413,14
3,1,寡糖,0.003666841278156103,4.003408364675939,0.014679863044909152,7
3,1,甜味,0.0020953378732320588,3.5836920538764008,0.007509045686488006,4
3,1,價格,0.005238344683080147,2.009459023228242,0.010526238990195088,10
3,1,台灣,0.004714510214772132,1.1296567752149438,0.005325778405937399,9
3,1,細菌叢生態,0.0010476689366160294,5.659356153836764,0.005929131643621544,2
3,1,評價,0.003666841278156103,2.5213707954611864,0.009245466510334366,7
3,1,專利,0.0041906757464641176,2.916024724491961,0.01222011408901817,8
3,1,同樣,0.0020953378732320588,3.4964187881143745,0.0073261787074161856,4
3,1,三得利益生菌,0.0010476689366160294,9.315700887634009,0.009759770442780523,2
3,1,添加,0.003666841278156103,1.0331188606080437,0.0037882828833191756,7
3,1,葡萄王益生菌,0.0005238344683080147,7.505116013654775,0.003931438456602816,1
3,1,菌輔,0.0005238344683080147,9.924671045452309,0.005198884780226458,1
3,1,益菌,0.0005238344683080147,3.36432953510244,0.0017623517732333368,1
3,1,益暢敏益生菌,0.0005238344683080147,8.066061945421975,0.004225281270519631,1
3,1,菌株,0.001571503404924044,3.6156436026335053,0.005681996232530391,3
3,1,嘗試,0.0026191723415400735,3.242067353949664,0.008491533142874971,5
3,1,專利菌種,0.005238344683080147,7.26001080767953,0.03803043901351247,10
3,1,輔菌,0.003666841278156103,11.79335587402669,0.04324436412686581,7
3,1,搭配,0.0020953378732320588,1.2365199055165026,0.0025909269890340546,4
3,1,好聰敏益生菌,0.0005238344683080147,7.481587361799331,0.003919113337768115,1
3,1,主菌,0.003143006809848088,8.301764915967341,0.026092503664643295,6
3,1,一家人益生菌評價,0.0005238344683080147,11.535001416669429,0.0060424313340332264,1
3,1,娘家益生菌評價,0.0010476689366160294,11.315435686703102,0.011854830473235309,2
3,1,益生菌怎麼吃,0.0010476689366160294,7.640906011785033,0.008005139876149852,2
3,1,益生菌什麼時候吃,0.0005238344683080147,9.513572119625888,0.004983536992994179,1
3,1,耐酸耐鹼,0.003143006809848088,8.43728485622342,0.026518443759738355,6
3,1,定殖,0.0026191723415400735,4.429416731360417,0.011601405791934043,5
3,1,腸道菌叢生態,0.0005238344683080147,7.385579804879455,0.0038688212702354405,1
3,1,乳酸菌,0.0026191723415400735,1.9402490418315919,0.005081846626064934,5
3,1,好菌,0.0005238344683080147,3.8776827581448385,0.0020312638858799572,1
3,1,益生菌且為乳酸菌,0.0005238344683080147,16.253500287964524,0.00851414368149006,1
3,1,益生菌但非乳酸菌,0.0005238344683080147,16.253500287964524,0.00851414368149006,1
3,1,乳酸菌但非益生菌,0.0005238344683080147,16.253500287964524,0.00851414368149006,1
3,1,嗜熱鏈球菌,0.0010476689366160294,6.409205570241213,0.006714725584328144,2
3,1,球菌,0.0005238344683080147,3.838380987104132,0.0020106762635432856,1
3,1,優酪乳,0.0026191723415400735,4.8571030212884985,0.012721589893369563,5
3,1,桿菌,0.0010476689366160294,3.68104818993348,0.0038565198427799687,2
3,1,兒童益生菌推薦,0.0005238344683080147,8.43728485622342,0.004419740626623059,1
3,1,兒童益生菌,0.0005238344683080147,5.459029555180869,0.0028596278445159086,1
3,1,菌產品,0.0005238344683080147,5.683453399777546,0.0029771887898258492,1
3,1,Lactobacillus,0.0026191723415400735,4.932940655054055,0.012920221726176153,5
3,1,維持消化道機能,0.0041906757464641176,4.914922257775835,0.020596845501417854,8
3,1,角色,0.0026191723415400735,2.473616389508819,0.006478827630981715,5
3,1,比菲德氏B菌,0.001571503404924044,8.268867212460282,0.012994552979246123,3
3,1,乾酪乳桿菌,0.0005238344683080147,6.024294545410486,0.003155733130125975,1
3,1,副乾酪乳桿菌,0.0020953378732320588,6.601652216533246,0.013832691915208478,4
3,1,植物乳桿菌,0.001571503404924044,6.521364679033763,0.010248346797852954,3
4,1,益生菌,0.08365758754863813,0.02207590705634372,0.001846817127281673,43
4,1,人體,0.007782101167315175,2.4581919271138166,0.01912989826547717,4
4,1,產品,0.033073929961089495,1.523700800395985,0.05039477355395282,17
4,1,菌量,0.0019455252918287938,5.9230960335195215,0.011523533139143038,1
4,1,胃酸,0.009727626459143969,3.6140215448927138,0.03515585160401473,5
4,1,達到,0.007782101167315175,2.9656216246253524,0.023078767506812082,4
4,1,吃益生菌,0.007782101167315175,3.5884201876205717,0.02792544893089939,4
4,1,腸道,0.009727626459143969,3.202631838151985,0.031154006207704133,5
4,1,pH,0.009727626459143969,3.58055233880065,0.034830275669267025,5
4,1,敖立燕,0.007782101167315175,12.656188027376077,0.09849173562160371,4
4,1,食物,0.019455252918287938,0.7241917121518194,0.014089332921241624,10
4,1,耐酸,0.007782101167315175,5.729422806933397,0.04458694791387858,4
4,1,菌種,0.009727626459143969,4.575056147237563,0.04450443722993738,5
4,1,建議,0.011673151750972763,1.9965138628256947,0.02330560929368515,6
4,1,使用,0.009727626459143969,0.3838659322021406,0.0037341043988535078,5
4,1,活菌,0.005836575875486381,3.2854531040840884,0.019175796327339036,3
4,1,活性,0.011673151750972763,2.1122892293501816,0.02465707271614998,6
4,1,抗生素,0.009727626459143969,2.9827160433733266,0.02901474750363158,5
4,1,好菌,0.0019455252918287938,3.8776827581448385,0.007544129879659219,1
4,1,細菌,0.0019455252918287938,3.356782338960475,0.00653070493961182,1
4,1,食用,0.013618677042801557,1.0847350937596,0.01477265691890506,7
4,1,益生質,0.0038910505836575876,6.145012788350474,0.02391055559669445,2
4,1,繁殖,0.007782101167315175,3.408207484639616,0.026523015444666273,4
4,1,優酪乳,0.013618677042801557,4.8571030212884985,0.06614731741054375,7
4,1,優格,0.013618677042801557,3.636973334441728,0.049530765255042984,7
4,1,益生菌食物,0.0019455252918287938,7.235471204411663,0.014076792226481834,1
4,1,保存,0.007782101167315175,1.691301545545477,0.013161879731871415,4
4,1,環境,0.007782101167315175,2.583014924015991,0.020101283455377365,4
4,1,壞菌,0.0038910505836575876,5.090125206990731,0.019805934657551483,2
5,1,益生菌,0.05223880597014925,0.02207590705634372,0.0011532190253313883,14
5,1,針對,0.014925373134328358,3.205859379170504,0.04784864745030603,4
5,1,腸胃道,0.018656716417910446,5.17907203327272,0.0966244782327,5
5,1,益生菌種類,0.0037313432835820895,7.148464877633764,0.02667337640908121,1
5,1,營養師,0.018656716417910446,3.9408156601876043,0.07352268022738068,5
5,1,菌種,0.03731343283582089,4.575056147237563,0.17071105027005828,10
5,1,吃益生菌,0.026119402985074626,3.5884201876205717,0.09372739296023881,7
5,1,食物,0.018656716417910446,0.7241917121518194,0.013511039405817526,5
5,1,益菌,0.0037313432835820895,3.36432953510244,0.012553468414561342,1
5,1,藥物,0.014925373134328358,3.371934124849303,0.050327374997750786,4
6,1,益生菌,0.07429718875502007,-0.04100806837023315,-0.0030467841961819807,37
6,1,食用,0.018072289156626505,1.0216511183330235,0.018463574427705243,9
6,1,調節,0.012048192771084338,3.27384661961274,0.03944393517605711,6
6,1,幫助,0.014056224899598393,2.11254110549087,0.02969435288842588,7
6,1,防護力,0.01606425702811245,5.815348249686793,0.0934192489909525,8
6,1,益生菌好處,0.002008032128514056,7.929277335893178,0.01592224364637184,1
6,1,族群,0.008032128514056224,3.345123509213039,0.026868461921389867,4
6,1,健康,0.018072289156626505,0.009345815469881984,0.00016890027957618044,9
6,1,功效,0.020080321285140562,1.415555341668207,0.028424806057594516,10
6,1,細菌,0.002008032128514056,3.2936983635338986,0.006613852135610237,1
6,1,發揮,0.010040160642570281,3.319080404591145,0.03332410044770226,5
6,1,菌種平衡,0.004016064257028112,8.146271380553669,0.03271594931949264,2
6,1,維持,0.008032128514056224,2.738748468566815,0.02199797966720333,4
6,1,提升,0.010040160642570281,1.0995428144962682,0.011039586490926389,5
6,1,體質,0.010040160642570281,3.155790757739163,0.03168464616203979,5
6,1,益生菌功效,0.004016064257028112,6.417578594021277,0.025773408008117577,2
6,1,腸道,0.024096385542168676,3.139547862725408,0.07565175572832308,12
6,1,好菌,0.006024096385542169,3.814598782718262,0.02297951073926664,3
6,1,調整,0.008032128514056224,2.782873241020538,0.022352395510205122,4
6,1,壞菌,0.002008032128514056,5.027041231564154,0.01009446030434569,1
6,1,益生菌怎麼吃,0.002008032128514056,7.577822036358455,0.015216510113169587,1
6,1,菌種,0.010040160642570281,4.511972171810986,0.045300925419789015,5
6,1,搭配,0.010040160642570281,1.1734359300899257,0.011781485241866724,5
6,1,吃益生菌,0.002008032128514056,3.5253362121939946,0.007078988377899587,1
6,1,菌叢,0.002008032128514056,4.882051878358485,0.009803317024816235,1
6,1,益生菌比較,0.002008032128514056,6.8230294576224795,0.013700862364703774,1
6,1,梭菌,0.002008032128514056,4.6192172224737345,0.009275536591312718,1
6,1,比菲德氏菌,0.004016064257028112,5.529622036357413,0.022207317415090008,2
6,1,乳酸菌,0.002008032128514056,1.877165066405015,0.0037694077638654915,1
6,1,嗜酸乳桿菌,0.004016064257028112,5.430377416878531,0.021808744646098516,2
6,1,Lactobacillus,0.008032128514056224,4.869856679627478,0.03911531469580303,4
6,1,雷特氏B菌,0.004016064257028112,6.467222374461535,0.025972780620327447,2
6,1,乾酪乳酸桿菌,0.002008032128514056,7.499185783915451,0.015058605991798094,1
6,1,LP,0.008032128514056224,4.12360286078219,0.03312130811873245,4
6,1,副乾酪乳桿菌,0.004016064257028112,6.5385682411066695,0.026259310205247667,2
6,1,鼠李糖乳桿菌,0.004016064257028112,6.12351398189626,0.024592425630105462,2
6,1,龍根菌,0.002008032128514056,5.783112645546701,0.011612675995073695,1
6,1,比菲德氏龍根菌,0.004016064257028112,7.000227628772616,0.02811336397097436,2
